Date/Time,Irradiation,Ambient_Temp,Module_Temp,Energy_kWh
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:00,0,25.18431613,22.8575074,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:15,0,25.08458867,22.76166787,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:30,0,24.9357526,22.59230553,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 0:45,0,24.8461304,22.36085213,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
5/15/2020 1:00,0,24.62152536,22.16542264,0
